well_nm,well_ta_id,api_cd_10,compl_style,stim_start_dt,stim_end_dt,vintage,field_nm,geologic_location,target_formation,vendor,eff_treated_lateral_length,stage_count,avg_slurry_rate,max_slurry_rate,treat_pressure_max,treat_pressure_avg,total_proppant,mid_point_tvd_avg,total_co2_vol,mid_point_latitude_avg,mid_point_longitude_avg,open_well_head_pressure_avg,pump_time_stg,avg_clusters_stg,stg_sp,frac_csg,total_clean_vol,total_slurry_vol,gal_ftl,lb_ft,lb_clusters,bbls_clusters,slurry_rate_clusters,perc_100m,perc_sw,perc_gel,avg_acid_bbl_stg,stg1_owhp_gradient,fresh_bbl,prod_bbl,Date 120 Cum,Oil 120 Cum,Water 120 Cum,Gas 120 Cum,Gas BOE 120 Cum,HydroCarb 120 Cum,Date 120 Upday Cum,Oil 120 Upday Cum,Water 120 Upday Cum,Gas 120 Upday Cum,Gas BOE 120 Upday Cum,HydroCarb 120 Upday Cum,sap_cost,engineer_est_cost,field_est_cost,cp_cost,max_cost_col,cp_stim_cost,plug_life_cycle_cost,P_AveTOC,P_BVW,P_CAL,P_DRHO,P_DTC,P_DTS,P_EDYN,P_GR,P_GRKTH,P_NPHIL,P_PE,P_Phie,P_PhiT,P_POTA,P_PRDYN,P_RDEEP,P_RHOB,P_RMED,P_RMICRO,P_RSHAL,P_SwT,P_THOR,P_URAN,P_VAnhy,P_VClay,P_VDol,P_VGlau,P_VHalite,P_VHc,P_VLime,P_VPyrite,P_VQuartz,P_VTOC,P_VWater,P_VDol_VLime,REL_AVG_DIST_TOP,REL_MIN_DIST_TOP,REL_MAX_DIST_TOP,REL_STD_DIST_TOP,REL_AVG_ISO,REL_MIN_ISO,REL_MAX_ISO,REL_STD_ISO
ASPEN STATE 202BH,153458710.0,4238937328,ZP,2018-12-05 16:15:00,2018-12-19 12:45:00,2018,ALPINE,NORTHERN TROUGH,MIDDLE BARNETT,PUMPCO FLEET 2,3997.999,21.0,66.228571,76.0,10184.0,9077.1,6006800.0,13815.2,0.0,31.26918007904762,-104.0284763347619,4048.1,8103.619048,5.9523809523809526,190.380905,"508""x5""",163211.0,170176.0,40.82317179,1502.45160141,48054.4,1305.688,0.529828568,1.0,0.9956549217885922,0.0,34.04761904761905,0.6758347303510599,31929.0,132625.0,2019-05-03,,78929.428,261670.641,43611.7735,43611.7735,2019-05-09,,80475.016,280486.132,46747.688667,46747.688667,1971447.96,1950000.0,1865012.98,1971447.96,SAP,1513414.548185612,20840.095238,4.209310222514797,0.003202687867983104,7.907681631778545,0.002683887333106585,82.67799445782063,130.27443842202817,4.52893029908942,153.6136486397688,61.45096200160097,0.20126101084038314,3.32382707785602,0.029713404436934567,0.060826226573713435,1.929722863022406,0.16195760718080746,165.9158679142819,2.4570240353847823,559.249056391177,,97.71146261986216,0.5127459810812779,9.943210130133494,12.493861181580415,0.0,0.25941108269544066,0.00016679535379417618,0.0,0.0,0.026607230376571672,0.047977896864538634,0.014619695271360332,0.5661067141539348,0.08200702046591128,0.0030968639837791224,0.0481446922183328,269.44851726037905,177.39769999998134,316.5796000000351,33.67602778213366,523.1593199109572,494.6004999999788,566.1473999999934,21.563239712840105
ASPEN STATE 402CH,153458730.0,4238937329,ZP,2018-12-06 00:00:00,2018-12-19 09:30:00,2018,ALPINE,PARASEQUENCE - NORTHERN TROUGH,LOWER WOLFCAMP,PUMPCO FLEET 2,4215.0,32.0,73.54375,81.0,10740.0,8394.2,9162860.0,10325.2,0.0,31.2686455146875,-104.0258864828125,3393.1,7485.4375,5.9375,131.71875,"508""x5.5""",228543.0,239534.0,54.221352,2173.869514,48225.57894737,1202.85789474,0.3870723684211,1.0,0.9988415705680238,0.0,18.928571428571427,0.7539161481430746,38465.0,190293.0,2019-05-03,30574.864,176404.566,305980.046,50996.674331,81571.538331,2019-05-03,30574.864,176404.566,305980.046,50996.674331,81571.538331,2470487.11,2440000.0,2392003.17,2470487.11,SAP,2089459.389169119,10886.0625,1.2870264602181114,0.014378833802055709,8.721564298260128,0.01223516794048008,71.89873141742677,121.95193602763085,5.806467682714369,91.17456420753786,61.688881518307426,0.13449134720197342,3.378757401481829,0.05117892067550647,0.07314878685298644,1.142135442460264,0.23327032912813345,,2.59225641429976,,,,0.511896015569271,6.169065790007081,3.9375215794700407,0.0,0.14653562529041494,0.022896199984418854,0.0,0.0,0.036844184378477085,0.3647662437642553,0.03097750459886569,0.3582396197099177,0.0253938112583292,0.014334047033694794,0.3876624437486743,896.0114946217255,808.6875,935.7944000000128,22.184059417499856,3138.1053440967366,3101.7577999998225,3170.5517999996846,19.24758337822793
BIRCH UNIT 101BH,153451355.0,4238936084,P,2017-11-06 07:30:00,2017-11-18 14:45:00,2017,ALPINE,NORTHERN HORST,MIDDLE WOODFORD,PYTHON PRESSURE PUMPING,8034.0,39.0,70.310256,75.0,9028.0,6571.2,16001370.0,10965.1,0.0,31.286004575384617,-103.83106214153847,2646.5,11080.282051,8.0,206.0,"508""x5.5""",415470.0,432131.0,51.713966,1991.706497,51286.442308,1331.634615,0.2253533846,0.8874916611657646,0.6339731213504468,0.35698707993259093,98.2051282051282,0.4600779648476189,423682.0,,2018-03-28,,70049.0,16424.0,2737.333333,2737.333333,2018-07-28,154.622,240469.581,922463.627,153743.937832,153898.559832,4494536.57,4650000.0,4482956.35,4650000.0,ENGINEER ESTIMATE,4233747.4577625,10115.0,5.062439729220183,0.0006927816446263254,9.001045484197657,-0.004495451232001622,76.92399086714298,122.36188900566442,5.188057994121467,360.565175895106,55.96893194455039,0.19277425224088093,3.5793891288659974,0.023243600279640533,0.05058209000775279,1.6811987229071017,0.1723002417795728,168.35721962300397,2.44791592406511,170.06285190184366,,170.58783551919674,0.4978255404273049,8.71451963327014,39.7754680109495,0.0,0.22782465249265696,0.0024409442079182226,0.0,0.0,0.02266293697597111,0.19706250056228444,0.010428003173952463,0.4398785094060662,0.09912765638311677,0.0005765098037086633,0.19950344477020274,113.03484706580478,62.46000000000891,152.8220999999915,26.91815564486639,355.1483321399331,278.52539999999226,423.2085000000539,25.04872991256143
BIRCH UNIT 102AH,153453890.0,4238936554,P,2018-02-13 11:00:00,2018-02-21 00:30:00,2018,ALPINE,NORTHERN HORST,UPPER WOODFORD,LEGEND FLEET 3,4818.999,24.0,75.5625,83.1,10680.0,7968.6,6940190.0,10652.9,0.0,31.285847461707316,-103.83221220414634,2896.7,9060.916667,8.0,200.791625,"508""x5.5""",211615.0,217462.0,43.91264659,1440.17253376,36146.822917,1102.161458,0.39355469,0.9091109661372823,0.8816260417483084,0.10747388190761496,93.875,0.4561443155517125,344493.0,,2018-08-03,82.411,156960.959,1041994.502,173665.750332,173748.161332,2018-08-19,82.411,165266.565,1198416.049,199736.008165,199818.419165,3889174.38,3870000.0,6692602.04,6692602.04,FIELD ESTIMATE,2720089.0899967747,13659.341842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.69127640682372,6.078900000000395,124.55889999997697,34.302026839887894,358.34552843635845,306.5238999999502,456.8769999999562,31.291918200617058
BIRCH UNIT 102AH,153453890.0,4238936554,ZP,2018-03-15 06:00:00,2018-03-19 21:20:00,2018,ALPINE,NORTHERN HORST,UPPER WOODFORD,LEGEND FLEET 3,3152.999,15.0,80.066667,82.0,10338.0,6908.3,4563510.0,10661.2,0.0,31.279414918666667,-103.83216728266666,2194.9,8529.4,8.0,210.199933,"508""x5.5""",122833.0,127941.0,38.95751315,1447.35535914,38029.25,1023.608333,0.667222225,0.9091109661372823,0.8816260417483084,0.10747388190761496,93.875,0.4561443155517125,344493.0,,2018-08-03,82.411,156960.959,1041994.502,173665.750332,173748.161332,2018-08-19,82.411,165266.565,1198416.049,199736.008165,199818.419165,3889174.38,3870000.0,6692602.04,6692602.04,FIELD ESTIMATE,2720089.0899967747,13659.341842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.69127640682372,6.078900000000395,124.55889999997697,34.302026839887894,358.34552843635845,306.5238999999502,456.8769999999562,31.291918200617058
BIRCH UNIT 103BH,153453891.0,4238936555,ZP,2018-03-14 01:45:00,2018-03-23 17:30:00,2018,ALPINE,NORTHERN HORST,MIDDLE WOODFORD,LEGEND FLEET 3,8117.002,40.0,79.65,83.0,10494.0,8329.5,12188978.0,10669.9,0.0,31.285468709268294,-103.83319319243903,2897.5,9035.775,8.0,202.92505,"508""x5.5""",346422.0,361431.0,42.67856531,1501.66009569,38090.55625,1082.56875,0.248906,0.922703289917702,0.8965661677337733,0.09430145120801028,80.125,0.4880397487457427,350949.0,,2018-07-31,62.209,150054.809,818404.651,136400.775165,136462.984165,2018-08-21,62.209,162032.222,1042600.885,173766.814165,173829.023165,3599766.19,3575000.0,3423589.72,3599766.19,SAP,2737790.860472247,16422.358718,4.801784294781849,0.0005414857505571028,8.99888075992494,-0.005140033261227497,75.47852891398935,120.94769176722824,5.3802921596323605,348.66414844341585,60.33256094804602,0.18945600797790796,3.6071666009698418,0.016114377690077536,0.044271237227431696,1.8335179012378984,0.18063666861680755,165.79540985430108,2.4662986667678988,166.04963338728982,,166.05305192649823,0.5974117908087387,9.184625427984288,37.63954482860929,0.0,0.2346969447157003,0.002003252812315673,0.0,0.0,0.0157045216343188,0.22159322285649985,0.008086183613021828,0.4225160616763721,0.09498827041642906,0.00040328151248800127,0.22359647566881552,112.81353706342635,47.757800000006085,180.1691000000376,45.61020579109159,365.0363481836375,292.1567000000088,479.0770999999679,43.5431575614698
BLACK HAWK STATE 101BH,4139771.0,4238935221,P,2016-07-19 13:15:00,2016-07-25 11:00:00,2016,ALPINE,CENTRAL TROUGH SOUTH,MIDDLE WOODFORD,PUMPCO FLEET 5,5234.0,27.0,83.722222,93.0,9600.0,7998.9,9681537.0,10468.5,0.0,31.143089296666666,-103.78420334703704,2314.6,8954.296296,7.7407407407407405,193.851852,"508""x5.5""",233692.0,241766.0,44.648835,1849.739587,46323.14354066986,1118.1435406698565,0.4005847942583732,0.9173562431945306,0.7005447057260529,0.2915268474352546,68.51851851851852,0.4634356374909132,233337.0,,2016-10-17,12797.556,261357.0,384200.0,64033.333332,76830.889332,2016-10-17,12797.556,261357.0,384200.0,64033.333332,76830.889332,2490101.8,,2222814.98,2490101.8,SAP,2305498.4374975925,11437.746154,4.67879466972869,0.0005098404265060791,8.876388804679056,0.06136962015268205,77.77512298054064,124.45533360042934,4.997992366200668,329.9642887156464,54.315599418706896,0.19317162279311365,3.8495507291438513,0.0465034911866503,0.07418142074667616,0.8431991276879128,0.17936128953958447,114.50248151281572,2.4464626090660944,116.98324774880028,,127.5855490027418,0.3044818714333894,5.957262446605648,33.94628318136749,0.0,0.23062597911296315,0.0,0.0,0.0,0.0461114569982457,0.20687168754592467,0.031772247500425184,0.3963362069567705,0.08789425765051134,0.0003948372533718351,0.20687168754592467,48.94570818148199,30.77869999999755,109.4736000000141,20.17230609934334,291.7302583090484,264.2642000000132,306.7217000000387,11.630453752056992
BLACK HAWK STATE 201AH,105336188.0,4238935524,P,2017-02-02 06:15:00,2017-02-08 11:00:00,2017,ALPINE,CENTRAL TROUGH SOUTH,MIDDLE BARNETT,PUMPCO FLEET 5,4525.0,22.0,76.331818,82.0,9990.0,5790.7,8212550.0,9767.4,0.0,31.14392490409091,-103.79019383772727,2242.3,10452.863636,7.863636363636363,205.681818,"508""x5.5""",216584.0,229963.0,47.863867,1814.928177,47471.387283236996,1251.9306358381502,0.4412243815028902,0.7630784591874631,0.9898561626661195,0.0,101.13636363636364,0.49039486562323265,219345.0,,2017-07-01,18324.603,122403.0,164491.0,27415.166665,45739.769665,2017-07-01,18324.603,122403.0,164491.0,27415.166665,45739.769665,2355939.23,2263000.0,1863936.0,2355939.23,SAP,1787985.0999394408,11967.092381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.66076508611564,-88.09509999999413,106.80640000000126,66.67012393005385,535.783862874804,468.84719999998265,581.6015000000078,41.0740535493725
BLACK HAWK STATE 301BH,115235492.0,4238935508,P,2017-01-24 07:00:00,2017-01-28 18:00:00,2017,ALPINE,CENTRAL TROUGH SOUTH,PENN,"UNIVERSAL PRESSURE PUMPING, INC.",4327.001,21.0,78.661905,81.2,8531.0,6767.8,7798800.0,9470.1,0.0,31.14359690857143,-103.77814834809524,2869.0,10652.095238,7.857142857142857,206.047667,"508""x5.5""",216213.0,223694.0,49.96832679,1802.35687489,47265.454545454544,1310.3818181818183,0.4767388181818182,0.7527881776322622,0.6212947691400456,0.3690303974053018,100.0,0.49443829489197355,217058.0,,2017-08-18,2279.105,145688.895,106482.605,17747.100837,20026.205837,2017-08-18,2279.105,145688.895,106482.605,17747.100837,20026.205837,2367245.65,2400000.0,1267046.23,2400000.0,ENGINEER ESTIMATE,1656667.4129952,12176.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.3744764302936,343.6569000000011,414.65760000002257,18.82219854793352,641.2923442456025,580.0614999999866,704.8779000000505,34.788067760239876
BLACK HAWK STATE 301BH,115235492.0,4238935508,P,2017-01-24 07:00:00,2017-01-28 18:00:00,2017,ALPINE,CENTRAL TROUGH SOUTH,PENN,"UNIVERSAL PRESSURE PUMPING, INC.",4327.001,21.0,78.661905,81.2,8531.0,6767.8,7798800.0,9470.1,0.0,31.14359690857143,-103.77814834809524,2869.0,10652.095238,7.857142857142857,206.047667,"508""x5.5""",216213.0,223694.0,49.96832679,1802.35687489,47265.454545454544,1310.3818181818183,0.4767388181818182,0.7527881776322622,0.6212947691400456,0.3690303974053018,100.0,0.49443829489197355,217058.0,,2017-08-18,2279.105,145688.895,106482.605,17747.100837,20026.205837,2017-03-16,,,,,0.0,2367245.65,2400000.0,1267046.23,2400000.0,ENGINEER ESTIMATE,1656667.4129952,12176.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.3744764302936,343.6569000000011,414.65760000002257,18.82219854793352,641.2923442456025,580.0614999999866,704.8779000000505,34.788067760239876
BLACK HAWK STATE 301BH,115235492.0,4238935508,P,2017-01-24 07:00:00,2017-01-28 18:00:00,2017,ALPINE,CENTRAL TROUGH SOUTH,PENN,"UNIVERSAL PRESSURE PUMPING, INC.",4327.001,21.0,78.661905,81.2,8531.0,6767.8,7798800.0,9470.1,0.0,31.14359690857143,-103.77814834809524,2869.0,10652.095238,7.857142857142857,206.047667,"508""x5.5""",216213.0,223694.0,49.96832679,1802.35687489,47265.454545454544,1310.3818181818183,0.4767388181818182,0.7527881776322622,0.6212947691400456,0.3690303974053018,100.0,0.49443829489197355,217058.0,,2017-03-16,,,,,0.0,2017-08-18,2279.105,145688.895,106482.605,17747.100837,20026.205837,2367245.65,2400000.0,1267046.23,2400000.0,ENGINEER ESTIMATE,1656667.4129952,12176.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.3744764302936,343.6569000000011,414.65760000002257,18.82219854793352,641.2923442456025,580.0614999999866,704.8779000000505,34.788067760239876
BLACK HAWK STATE 301BH,115235492.0,4238935508,P,2017-01-24 07:00:00,2017-01-28 18:00:00,2017,ALPINE,CENTRAL TROUGH SOUTH,PENN,"UNIVERSAL PRESSURE PUMPING, INC.",4327.001,21.0,78.661905,81.2,8531.0,6767.8,7798800.0,9470.1,0.0,31.14359690857143,-103.77814834809524,2869.0,10652.095238,7.857142857142857,206.047667,"508""x5.5""",216213.0,223694.0,49.96832679,1802.35687489,47265.454545454544,1310.3818181818183,0.4767388181818182,0.7527881776322622,0.6212947691400456,0.3690303974053018,100.0,0.49443829489197355,217058.0,,2017-03-16,,,,,0.0,2017-03-16,,,,,0.0,2367245.65,2400000.0,1267046.23,2400000.0,ENGINEER ESTIMATE,1656667.4129952,12176.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.3744764302936,343.6569000000011,414.65760000002257,18.82219854793352,641.2923442456025,580.0614999999866,704.8779000000505,34.788067760239876
BLACKFOOT STATE UNIT 101CH,153450832.0,4238935865,P,2017-09-04 13:30:00,2017-09-10 13:00:00,2017,ALPINE,CENTRAL TROUGH NORTH,LOWER WOODFORD,PYTHON PRESSURE PUMPING,4425.0,21.0,69.27619,75.9,9335.0,7539.5,7975631.0,11924.6,0.0,31.223424906190477,-103.90281793333334,2221.0,11522.190476,7.7272727272727275,210.714286,"508""x5.5""",233930.0,241966.0,52.865537,1802.402486,49149.54677871148,1441.5854341736695,0.42691209523809526,0.9025042135503625,0.42633521196967383,0.5652229842178468,95.45454545454545,0.5231794539937857,248762.0,,2018-01-18,755.331,145188.0,635448.0,105907.999996,106663.330996,2018-01-18,755.331,145188.0,635448.0,105907.999996,106663.330996,3368071.01,3311000.0,5424931.08,5424931.08,FIELD ESTIMATE,2131641.6400008705,20315.143333,4.88003044393979,0.010695624587959307,8.870679432387108,0.015967359430166042,79.8681542801946,128.1620036502336,4.694264625572711,221.31067623808661,65.8723847506518,0.16876362305892814,3.0721677804340786,0.04886511451114433,0.07578775122417107,2.4736560627756967,0.1822647623581597,48.04845832352049,2.4050055789856195,,,38.691970474374635,0.4911476175109128,7.598923889904706,21.099332167477233,0.0,0.1794794458024532,0.0014909760375593024,0.0,0.0,0.03892395172887581,0.09604641514609667,0.013977370375965005,0.5688301044362841,0.09130542577062868,0.00994362967149106,0.09753739118365598,289.444243859267,260.5084000000104,328.82990000001035,16.284748920361945,436.7787698467697,404.8193999999724,466.1484999999564,19.649633865211825
BLACKFOOT STATE UNIT 101CH,153450832.0,4238935865,P,2017-08-13 01:30:00,2017-08-13 03:30:00,2017,ALPINE,CENTRAL TROUGH NORTH,LOWER WOODFORD,PYTHON PRESSURE PUMPING,2.999,1.0,71.0,72.6,8447.0,8642.0,123000.0,11918.1,0.0,31.22370434090909,-103.90282010954546,895.0,5831.0,7.7272727272727275,2.999,"508""x5.5""",5702.0,5831.0,1901.300433,41013.671224,15917.64705882353,737.9058823529411,9.188235294117646,0.9025042135503625,0.42633521196967383,0.5652229842178468,95.45454545454545,0.5231794539937857,248762.0,,2018-01-18,755.331,145188.0,635448.0,105907.999996,106663.330996,2018-01-18,755.331,145188.0,635448.0,105907.999996,106663.330996,3368071.01,3311000.0,5424931.08,5424931.08,FIELD ESTIMATE,2131641.6400008705,20315.143333,4.88003044393979,0.010695624587959307,8.870679432387108,0.015967359430166042,79.8681542801946,128.1620036502336,4.694264625572711,221.31067623808661,65.8723847506518,0.16876362305892814,3.0721677804340786,0.04886511451114433,0.07578775122417107,2.4736560627756967,0.1822647623581597,48.04845832352049,2.4050055789856195,,,38.691970474374635,0.4911476175109128,7.598923889904706,21.099332167477233,0.0,0.1794794458024532,0.0014909760375593024,0.0,0.0,0.03892395172887581,0.09604641514609667,0.013977370375965005,0.5688301044362841,0.09130542577062868,0.00994362967149106,0.09753739118365598,289.444243859267,260.5084000000104,328.82990000001035,16.284748920361945,436.7787698467697,404.8193999999724,466.1484999999564,19.649633865211825
BLACKFOOT STATE UNIT 102AH,153453054.0,4238936420,ZP,2018-05-11 11:30:00,2018-05-18 07:00:00,2018,ALPINE,CENTRAL TROUGH NORTH,UPPER WOODFORD,LEGEND FLEET 3,4741.001,24.0,79.616667,86.0,11002.0,7085.9,7252040.0,11346.5,0.0,31.2229330872,-103.9179072716,2556.8,8788.375,8.0,197.541708,"508""x5.5""",203139.0,210921.0,42.84728056,1529.64321248,37771.041667,1058.015625,0.4146701406,0.9409530871390173,0.9934031033686581,0.0,56.0,0.5491637544024685,5244.0,206977.0,2018-09-18,2192.243,192065.624,1271420.561,211903.426835,214095.669835,2018-09-18,2192.243,192065.624,1271420.561,211903.426835,214095.669835,2113044.75,2060000.0,2059468.4,2113044.75,SAP,1620784.0054506594,16687.478261,7.585653494762588,0.0009623596009973873,8.90271532422624,0.005641208301605558,78.39617638870196,124.62374091538432,4.759645299764978,385.8200822529072,45.19431079467696,0.17202366459554866,2.770396198815266,0.05403985738061778,0.06898446838488383,1.6809483065975888,0.17246152425595496,253.8050839357518,2.3333792586801545,,,129.15774929870588,0.20863942852419476,5.009353678794142,44.266032440243976,0.0,0.0997102697356929,0.0,0.0,0.0,0.05332227340260489,0.026573323233837497,0.01959279717654938,0.6589828328249915,0.14110902258924696,0.0007179484190978362,0.026573323233837497,62.65209726700513,-9.161599999999575,116.6779000000071,35.72854915412359,437.6600552497108,427.095699999961,449.60060000000504,6.297009946785882
BLACKFOOT STATE UNIT 103BH,153453053.0,4238936422,ZP,2018-05-11 14:45:00,2018-05-18 04:45:00,2018,ALPINE,CENTRAL TROUGH NORTH,MIDDLE WOODFORD,LEGEND FLEET 3,4640.0,23.0,80.365217,86.0,9961.0,7350.7,7147256.0,11950.6,0.0,31.223597065833335,-103.91688569125,2584.9,9004.826087,8.0,201.73913,"508""x5.5""",199119.0,207111.0,42.913578,1540.356897,38843.782609,1082.168478,0.4367674837,0.9888944863538989,0.9937917813117718,0.0,54.34782608695652,0.5660860735310561,4809.0,196537.0,2018-09-18,939.307,124024.0,876719.09,146119.848337,147059.155337,2018-09-18,939.307,124024.0,876719.09,146119.848337,147059.155337,2092241.97,2100000.0,2038001.1,2100000.0,ENGINEER ESTIMATE,1530767.45493,24508.136364,5.903190683953219,0.00018248462095845437,8.915182457174993,0.007926510768194348,78.49454594684781,125.27889108575737,4.883952834744835,365.61533698216937,57.48655991831149,0.18817266447619432,3.31948798492646,0.033665940901870965,0.06428566543018381,2.027219254955019,0.1761738133694979,148.40681970453932,2.414372754837505,,,107.55187973529242,0.29954096611051473,7.50316830677388,42.083013295186,0.0,0.20407266638929547,0.0,0.0,0.0,0.03358959665871138,0.09474745058274003,0.02015409143580307,0.5359707777977101,0.11138187256551133,7.634424315957566e-05,0.09474745058274003,206.79042263364647,130.89329999999663,243.72919999996813,26.698600958568,440.725251069295,426.9110999999697,459.50980000006365,9.51839022407571
BLACKFOOT STATE UNIT 106AH,153453379.0,4238936456,ZP,2018-05-30 18:30:00,2018-06-06 18:30:00,2018,ALPINE,CENTRAL TROUGH NORTH,UPPER WOODFORD,LEGEND FLEET 3,4780.0,25.0,75.476,80.0,9861.0,7518.8,8036330.0,11794.1,0.0,31.2230185588,-103.9137332888,3446.6,8176.08,8.0,191.2,"508""x5.5""",195314.0,204402.0,40.860669,1681.240586,40181.65,976.57,0.37738,1.0,0.9904913560087023,0.0,75.0,0.6087354557895845,195314.0,1875.0,2018-09-24,1478.815,144010.221,1074210.447,179035.074502,180513.889502,2018-09-24,1478.815,144010.221,1074210.447,179035.074502,180513.889502,2270422.97,2300000.0,2212515.29,2300000.0,ENGINEER ESTIMATE,1793128.7231908,17481.92625,8.310988459312151,0.0018698212116352406,8.909940576267402,0.004863459624056071,79.77192617959224,126.71368272668556,4.573480784979222,405.62062951294496,39.732896277072335,0.17786307940032756,2.714685278397444,0.05769133867718861,0.07187329891167851,1.2916590493966522,0.1716572151228991,316.11383333755083,2.3087422886889963,,,161.51158389444763,0.1961585487253512,5.508920097730031,47.55773565667673,0.0,0.09456498429068096,1.2911528150134047e-05,0.0,0.0,0.05618813179224271,0.022250323989075286,0.018834218126334058,0.6546886012731932,0.15196004109527872,0.0015063075027270778,0.022263235517225415,72.76312679444267,20.17080000000253,114.9185000000159,26.971797014062936,439.09938449045495,410.2335000000348,473.15719999998265,16.543950580521646
BLACKFOOT STATE UNIT 108CH,153453056.0,4238936421,ZP,2018-05-19 14:00:00,2018-05-28 10:45:00,2018,ALPINE,CENTRAL TROUGH NORTH,LOWER WOODFORD,LEGEND FLEET 3,4622.001,24.0,74.6625,79.0,10833.0,8385.1,7363440.0,12057.1,0.0,31.223442075833333,-103.91790720166667,2617.4,9217.125,8.0,192.583375,"508""x5.5""",212814.0,221211.0,46.04369406,1593.12817111,38351.25,1108.40625,0.38886719,1.0,0.7246806002044895,0.26514097804961173,92.08333333333333,0.5998210513635066,,217126.0,2018-09-18,,241751.111,259136.792,43189.465336,43189.465336,2018-09-18,,241751.111,259136.792,43189.465336,43189.465336,2481604.78,2460000.0,2492985.69,2492985.69,FIELD ESTIMATE,1945427.000115256,18946.608696,6.1230719354905725,0.005759049916992189,8.860939683383505,0.008198921648554453,79.40410124378525,126.33315361533717,4.699029833003418,187.052021212316,50.147745325711405,0.17107316629461902,2.863142625055488,0.05260642937984386,0.07376351243563513,1.8720497025784653,0.17282237998082395,91.2107370022235,2.3621721865568746,,,60.0499447676881,0.37954962512274615,5.753128327202081,18.29363323738145,0.0,0.14104284628647892,0.0049689831258395226,0.0,0.0,0.04772970536874917,0.07248502857964319,0.013185543804753471,0.6019503618596337,0.11377361750102805,0.004868397269406054,0.0774540117054827,305.924187529851,233.29229999999058,352.74600000002886,36.848188013166855,437.6629173107927,426.9169999999537,450.03410000001844,6.424716823213927
BLACKFOOT STATE UNIT 108CH,153453056.0,4238936421,ZP,2018-05-19 14:00:00,2018-05-28 10:45:00,2018,ALPINE,CENTRAL TROUGH NORTH,LOWER WOODFORD,LEGEND FLEET 3,4622.001,24.0,74.6625,79.0,10833.0,8385.1,7363440.0,12057.1,0.0,31.223442075833333,-103.91790720166667,2617.4,9217.125,8.0,192.583375,"508""x5.5""",212814.0,221211.0,46.04369406,1593.12817111,38351.25,1108.40625,0.38886719,1.0,0.7246806002044895,0.26514097804961173,92.08333333333333,0.5998210513635066,,217126.0,2018-09-18,,241751.111,259136.792,43189.465336,43189.465336,2018-06-28,,13402.535,,,0.0,2481604.78,2460000.0,2492985.69,2492985.69,FIELD ESTIMATE,1945427.000115256,18946.608696,6.1230719354905725,0.005759049916992189,8.860939683383505,0.008198921648554453,79.40410124378525,126.33315361533717,4.699029833003418,187.052021212316,50.147745325711405,0.17107316629461902,2.863142625055488,0.05260642937984386,0.07376351243563513,1.8720497025784653,0.17282237998082395,91.2107370022235,2.3621721865568746,,,60.0499447676881,0.37954962512274615,5.753128327202081,18.29363323738145,0.0,0.14104284628647892,0.0049689831258395226,0.0,0.0,0.04772970536874917,0.07248502857964319,0.013185543804753471,0.6019503618596337,0.11377361750102805,0.004868397269406054,0.0774540117054827,305.924187529851,233.29229999999058,352.74600000002886,36.848188013166855,437.6629173107927,426.9169999999537,450.03410000001844,6.424716823213927
BLACKFOOT STATE UNIT 108CH,153453056.0,4238936421,ZP,2018-05-19 14:00:00,2018-05-28 10:45:00,2018,ALPINE,CENTRAL TROUGH NORTH,LOWER WOODFORD,LEGEND FLEET 3,4622.001,24.0,74.6625,79.0,10833.0,8385.1,7363440.0,12057.1,0.0,31.223442075833333,-103.91790720166667,2617.4,9217.125,8.0,192.583375,"508""x5.5""",212814.0,221211.0,46.04369406,1593.12817111,38351.25,1108.40625,0.38886719,1.0,0.7246806002044895,0.26514097804961173,92.08333333333333,0.5998210513635066,,217126.0,2018-06-28,,13402.535,,,0.0,2018-09-18,,241751.111,259136.792,43189.465336,43189.465336,2481604.78,2460000.0,2492985.69,2492985.69,FIELD ESTIMATE,1945427.000115256,18946.608696,6.1230719354905725,0.005759049916992189,8.860939683383505,0.008198921648554453,79.40410124378525,126.33315361533717,4.699029833003418,187.052021212316,50.147745325711405,0.17107316629461902,2.863142625055488,0.05260642937984386,0.07376351243563513,1.8720497025784653,0.17282237998082395,91.2107370022235,2.3621721865568746,,,60.0499447676881,0.37954962512274615,5.753128327202081,18.29363323738145,0.0,0.14104284628647892,0.0049689831258395226,0.0,0.0,0.04772970536874917,0.07248502857964319,0.013185543804753471,0.6019503618596337,0.11377361750102805,0.004868397269406054,0.0774540117054827,305.924187529851,233.29229999999058,352.74600000002886,36.848188013166855,437.6629173107927,426.9169999999537,450.03410000001844,6.424716823213927
